freq_GHz,Re,Im,mag,phase_deg,mag_dB
9.0,-0.310815453529358,0.778901994228363,0.8386265931662205,111.75412900261037,-1.5286274014387051
9.5,0.0616566315293312,0.547172725200653,0.5506355704229913,83.57090413388762,-5.182714742273655
10.0,-0.0826553478837013,-0.105075590312481,0.13368914022197928,-128.18956321915266,-17.478077394509274
10.5,-0.637582302093506,-0.0810482576489449,0.6427130090567519,-172.75552322210862,-3.839658190235014
11.0,-0.805361032485962,0.17969074845314,0.8251637157113153,167.42227861934884,-1.6691975435174478
